"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","tipo","motivo"
"No hay nada más chavoruco que odiar a los millennials",FALSE,5,NA,2018-06-12 19:20:31,FALSE,NA,"1006617260063166464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hebersz",0,FALSE,FALSE,NA,NA,"chavoruco","edad"
"@betohernandez_ Y son de agua o de leche !?
(Pregunta de chavoruco)",FALSE,2,"betohernandez_",2018-06-12 00:03:18,FALSE,"1006300365619425281","1006326034898280449","943018609","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rafita_pp",0,FALSE,FALSE,NA,NA,"chavoruco","edad"
"@rogercantu61 @markvm12 Los chavoruco ya inundaron las redes sociales, me sorprende que este tata sepa usar un Smartphone",FALSE,0,"rogercantu61",2018-06-11 21:37:44,FALSE,"1006197929713909761","1006289402388254721","26255576","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DaveMrTl",0,FALSE,FALSE,NA,NA,"chavoruco","edad"
"Si recuerdas:
-Unifante
-Brontodoble
-Dinotriple
Ya estas ruco.
#ChavoRuco https://t.co/FUEIP5zQVl",FALSE,2,NA,2018-06-11 14:59:06,FALSE,NA,"1006189083532648448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","licCarpilago",0,FALSE,FALSE,NA,NA,"chavoruco","edad"
"@arguellesalex El tío soltero y chavoruco <ed><U+00A0><U+00BD><ed><U+00B9><U+008A>",FALSE,0,"arguellesalex",2018-06-11 03:15:13,FALSE,"1006010296442523648","1006011947001765888","531451157","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lalito_kok",0,FALSE,FALSE,NA,NA,"chavoruco","edad"
"¡Buenas tardes, #chavos! Cómo el #tío #chavoruco… https://t.co/WQzD4Vz1bG",FALSE,0,NA,2018-06-11 00:36:33,FALSE,NA,"1005972018158821376",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","RockardoLM",0,FALSE,FALSE,NA,NA,"chavoruco","edad"
"@g_yubari Lawrence de Arabia, Peter O""Toole y Anthony Quinn... Ahh, no¿ Mmm yo soy un chavoruco...",FALSE,2,"g_yubari",2018-06-10 19:10:54,FALSE,"1005816708806914048","1005890065283895296","2764943085","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reneruizrobles",0,FALSE,FALSE,NA,NA,"chavoruco","edad"
"Cuando uno va de regreso a su casa, con calma, muy relajado y disfrutando de conducir su auto, no falta el crío/cha… https://t.co/ji3d5d73Gz",FALSE,0,NA,2018-06-10 03:56:31,TRUE,NA,"1005659951530954752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ijorge_",0,FALSE,FALSE,NA,NA,"chavoruco","edad"
"En #ChavoRuco <ed><U+00A0><U+00BE><ed><U+00B4><U+00B7><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><U+200D><U+2642><U+FE0F> los nuevos 20’S <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> en… https://t.co/5GXijqMnTQ",FALSE,0,NA,2018-06-09 20:08:54,FALSE,NA,"1005542273508106243",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","PippoHuesca",0,FALSE,FALSE,"-99.1332","19.4326","chavoruco","edad"
"@vrgs_med @yhazviziouxcore ¡DEL CHAVORUCO! <ed><U+00A0><U+00BD><ed><U+00B8><U+0084> <ed><U+00A0><U+00BE><ed><U+00B4><U+00AD><ed><U+00A0><U+00BE><ed><U+00B4><U+00AD><ed><U+00A0><U+00BD><ed><U+00B9><U+0089>",FALSE,1,"vrgs_med",2018-06-09 18:03:44,FALSE,"1005509295524499456","1005510775358795776","181332780","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeizyGm",0,FALSE,FALSE,NA,NA,"chavoruco","edad"
"Creo que ahora sí se notan los 40. Ya ni chavoruco soy :(
¡Hola sugar boys! 
¡Jajaja! https://t.co/qmUWBIyBrp",FALSE,42,NA,2018-06-09 16:48:33,FALSE,NA,"1005491851607138305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hoyquiero",0,FALSE,FALSE,NA,NA,"chavoruco","edad"
"Sabes que eres todo un #ChavoRuco cuando ves a tus compañeras de trabajo con cara de ""no pasa nada"" luego de parar… https://t.co/B6j3ukiqAq",FALSE,3,NA,2018-06-09 14:42:00,TRUE,NA,"1005460007096324102",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kapeyo",0,FALSE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-09 14:13:17,FALSE,NA,"1005452779245228032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carlesking",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"Eres priista? te crees de varo? te educaste viendo el canal 5 y Derbez? eres chavoruco? y te crees todo lo que dice… https://t.co/m68U2h6VX7",FALSE,0,NA,2018-06-09 05:06:07,TRUE,NA,"1005315081050181638",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ShogunFresh",0,FALSE,FALSE,NA,NA,"chavoruco","edad"
"Antes eramos la bola de la fila en la puerta del bar, ahora somos los que llegamos tarde preocupandonos por el dia… https://t.co/LQmsKRWbgE",FALSE,1,NA,2018-06-08 20:45:29,TRUE,NA,"1005189091435208704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bittersweet616",0,FALSE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 20:32:06,FALSE,NA,"1005185721466884096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mayiscienta",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"Tengo ganas de amanecer crudo... <ed><U+00A0><U+00BC><ed><U+00BD><U+00BB><ed><U+00A0><U+00BC><ed><U+00BD><U+00BA><ed><U+00A0><U+00BC><ed><U+00BD><U+00BE><ed><U+00A0><U+00BE><ed><U+00B5><U+0083><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7><ed><U+00A0><U+00BC><ed><U+00BD><U+00B8><ed><U+00A0><U+00BC><ed><U+00BD><U+00B9> #chavoruco",FALSE,0,NA,2018-06-08 20:00:08,FALSE,NA,"1005177677064441856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FHERQUEVEDO",0,FALSE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 16:30:01,FALSE,NA,"1005124800275271680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GeraPons87",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @MiBuenCarlitos: @YODEBUENAS #SoyGeneraciónJoséJosé atte. La mamá de cualquier ChavoRuco.",FALSE,0,NA,2018-06-08 14:44:15,FALSE,NA,"1005098183268208640",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","YODEBUENAS",1,TRUE,FALSE,NA,NA,"chavoruco","edad"
"@YODEBUENAS #SoyGeneraciónJoséJosé atte. La mamá de cualquier ChavoRuco.",FALSE,4,"YODEBUENAS",2018-06-08 14:43:59,FALSE,NA,"1005098114758438913","41361494","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MiBuenCarlitos",1,FALSE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 13:42:31,FALSE,NA,"1005082647192842240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","t_yes",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 13:39:03,FALSE,NA,"1005081774337208320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marianarmzfdz",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 13:12:46,FALSE,NA,"1005075161484230656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eros_andrey",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 12:25:05,FALSE,NA,"1005063161786052608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alexxeur",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 12:04:03,FALSE,NA,"1005057867823681536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","argato78",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 11:54:50,FALSE,NA,"1005055547836690432",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Danyalinerm1991",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 05:10:49,FALSE,NA,"1004953874518724609",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","dameunatriple",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"@Crisis_Cabrera Tan fuerte tines el extres por que lo de Britney Spears estubo bien 
 * ups i did it again <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #chavoruco",FALSE,0,"Crisis_Cabrera",2018-06-08 04:01:31,FALSE,"1004932096719314948","1004936436490096645","105988089","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AtmandoVera",0,FALSE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 03:58:06,FALSE,NA,"1004935574799691776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Juliux12",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 03:37:36,FALSE,NA,"1004930416799776769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zergioramoz",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 03:03:16,FALSE,NA,"1004921775334060033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luigui_js",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 02:57:58,FALSE,NA,"1004920439725068290",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PaparazziNius",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 02:42:28,FALSE,NA,"1004916540855209985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","madeline0808",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 02:36:10,FALSE,NA,"1004914956343660544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlbertCasali",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 02:24:57,FALSE,NA,"1004912132931010562",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlbertoFigue96",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 02:19:07,FALSE,NA,"1004910666141052929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ALiliJosefaMar1",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 02:15:44,FALSE,NA,"1004909815141949440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yosoyjes_",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 02:12:54,FALSE,NA,"1004909099677573120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alonso210907",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"La etapa de chavoruco empieza cuando los animales de tus amigos empiezan a mandarte invitaciones para su boda.",FALSE,4,NA,2018-06-08 02:08:19,FALSE,NA,"1004907949020590081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LeoDeMetal",1,FALSE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 02:07:08,FALSE,NA,"1004907648796393472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karinita1004",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 02:01:17,FALSE,NA,"1004906178361643009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lemp007",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 01:55:56,FALSE,NA,"1004904829452505089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Karenale30",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 01:50:07,FALSE,NA,"1004903366751932416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","balvaneda15GC",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 01:33:01,FALSE,NA,"1004899061680541696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PepeSaldi",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 01:31:54,FALSE,NA,"1004898784424398848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","davidcortezg",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 01:31:09,FALSE,NA,"1004898593730224129",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","_axia",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 01:29:30,FALSE,NA,"1004898178578206720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Janinah18",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 01:23:49,FALSE,NA,"1004896750073593857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","exsome13",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 01:07:34,FALSE,NA,"1004892660669341696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Erika_bunny",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 01:02:38,FALSE,NA,"1004891417385136128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mowen8a_WL",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 00:56:21,FALSE,NA,"1004889835188912129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","miuralara",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 00:52:15,FALSE,NA,"1004888802618470401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iyllescas",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 00:43:35,FALSE,NA,"1004886622863872001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","XAVIERKITTUX3",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 00:39:41,FALSE,NA,"1004885643162312704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Saheana7",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 00:34:18,FALSE,NA,"1004884285462114304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PoLucy",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-08 00:14:49,FALSE,NA,"1004879385713930240",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","corzo_fer",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-07 23:46:14,FALSE,NA,"1004872192176377856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chupas845",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-07 23:35:12,FALSE,NA,"1004869414846652421",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sandrotwiter88",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-07 23:21:42,FALSE,NA,"1004866015182848002",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WeritoRuls",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-07 23:09:33,FALSE,NA,"1004862960941006848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Liliana_Lome",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-07 23:04:57,FALSE,NA,"1004861801480126465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","martuchita",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-07 23:04:53,FALSE,NA,"1004861784052752384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alda185",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-07 23:04:02,FALSE,NA,"1004861571422736384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ariadnesmo",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-07 22:58:47,FALSE,NA,"1004860247570296834",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SoyJoshMedina",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-07 22:58:36,FALSE,NA,"1004860204201267201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ForjaCaminos",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-07 22:58:24,FALSE,NA,"1004860151025856513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IngridSamaraa",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-07 22:52:43,FALSE,NA,"1004858721791602688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","franxacue",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-07 22:50:06,FALSE,NA,"1004858062937550848",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","1stentropy",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-07 22:49:43,FALSE,NA,"1004857966871314433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HarryBane_",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-07 22:48:10,FALSE,NA,"1004857576700424192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SimonLara",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
"RT @YoHavuck: Todo ChavoRuco que se respete, debe recordar dónde estaba cuando se enteró de lo de Paco Stanley. Yo andaba comprando unas Sa…",FALSE,0,NA,2018-06-07 22:30:31,FALSE,NA,"1004853135184019456",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","lilyV23",146,TRUE,FALSE,NA,NA,"chavoruco","edad"
